event_id,event_ts,user_id,channel,title,genre,device,watch_minutes,completed,age,gender,city,date,hour
E005775,2026-02-01 07:44:00,U03065,Radio,Regional Report,News,Smart TV,33,False,57,M,Other,2026-02-01,7
E005776,2026-01-20 08:41:00,U00410,DITU,Radio Morning Drive,Documentary,Smart TV,46,True,16,F,Cali,2026-01-20,8
E005777,2026-02-22 02:14:00,U00107,DITU,Match Night,Entertainment,Smart TV,70,False,62,M,Cali,2026-02-22,2
E005778,2026-02-25 09:16:00,U00821,DITU,Match Night,Entertainment,Mobile,18,False,17,F,Bogotá,2026-02-25,9
E005779,2026-01-16 06:32:00,U02700,YouTube,Weekend Special,Novela,Tablet,4,True,22,M,Cali,2026-01-16,6
E005780,2026-01-12 03:33:00,U01982,Portal,Match Night,Entertainment,Smart TV,28,False,52,F,Cali,2026-01-12,3
E005781,2026-02-28 23:31:00,U01831,Portal,Portal Catch-up,Documentary,Tablet,20,False,36,M,Bogotá,2026-02-28,23
E005782,2026-02-12 06:43:00,U02241,Radio,Morning News Live,Sports,Smart TV,37,True,29,M,Bogotá,2026-02-12,6
E005783,2026-01-24 20:33:00,U04948,YouTube,Streaming Exclusive 01,News,Smart TV,17,True,46,M,Medellín,2026-01-24,20
E005784,2026-01-24 00:34:00,U01883,YouTube,Prime Novela A,Sports,Tablet,22,True,26,F,Bogotá,2026-01-24,0
E005785,2026-01-04 12:41:00,U02221,Radio,Streaming Exclusive 01,Sports,Mobile,61,False,71,M,Medellín,2026-01-04,12
E005786,2026-03-18 20:28:00,U02514,YouTube,Match Night,Sports,Mobile,6,False,60,F,Barranquilla,2026-03-18,20
E005787,2026-03-17 18:11:00,U03872,TV,Streaming Exclusive 02,Documentary,Mobile,30,False,22,F,Bogotá,2026-03-17,18
E005788,2026-02-19 21:42:00,U03668,DITU,Portal Catch-up,Kids,Mobile,59,True,26,M,Medellín,2026-02-19,21
E005789,2026-02-01 10:44:00,U04897,TV,Match Night,Entertainment,Smart TV,22,False,66,F,Medellín,2026-02-01,10
E005790,2026-01-20 08:38:00,U03179,TV,Prime Novela A,Novela,Mobile,30,False,28,F,Barranquilla,2026-01-20,8
E005791,2026-01-28 16:05:00,U04770,DITU,Weekend Special,Sports,Mobile,28,False,18,F,Medellín,2026-01-28,16
E005792,2026-03-25 09:09:00,U03057,YouTube,Prime Novela A,News,Mobile,4,True,63,F,Bogotá,2026-03-25,9
E005793,2026-01-08 23:57:00,U02692,TV,YouTube Clip Hour,Novela,Mobile,30,False,51,F,Barranquilla,2026-01-08,23
E005794,2026-03-16 01:27:00,U02789,DITU,Radio Morning Drive,Kids,Smart TV,55,False,16,F,Bogotá,2026-03-16,1
E005795,2026-01-28 09:42:00,U02401,DITU,Radio Morning Drive,Sports,Smart TV,52,True,16,F,Medellín,2026-01-28,9
E005796,2026-01-24 21:01:00,U01005,Portal,Prime Novela A,Sports,Smart TV,5,True,23,M,Barranquilla,2026-01-24,21
E005797,2026-03-14 21:06:00,U01832,TV,Radio Morning Drive,Entertainment,Desktop,41,False,72,F,Other,2026-03-14,21
E005798,2026-03-28 11:52:00,U03024,TV,Prime Novela B,Sports,Smart TV,32,False,27,F,Barranquilla,2026-03-28,11
E005799,2026-03-31 05:43:00,U03031,YouTube,Prime Novela B,News,Desktop,21,True,59,M,Medellín,2026-03-31,5
E005800,2026-01-25 02:18:00,U00793,YouTube,Late Night Desk,Entertainment,Mobile,5,False,58,F,Cali,2026-01-25,2
E005801,2026-02-23 04:46:00,U04018,TV,Late Night Desk,Novela,Mobile,35,False,25,F,Cali,2026-02-23,4
E005802,2026-01-27 08:06:00,U03565,Portal,Match Night,Novela,Desktop,24,False,62,F,Bogotá,2026-01-27,8
E005803,2026-01-18 09:55:00,U02626,DITU,Streaming Exclusive 01,News,Mobile,16,True,50,F,Bogotá,2026-01-18,9
E005804,2026-02-04 17:40:00,U02262,YouTube,Kids Club,Kids,Desktop,16,False,74,F,Medellín,2026-02-04,17
E005805,2026-01-06 14:51:00,U02789,YouTube,YouTube Clip Hour,Entertainment,Desktop,4,True,16,F,Bogotá,2026-01-06,14
E005806,2026-01-15 19:58:00,U02908,TV,Kids Club,Kids,Smart TV,25,True,71,M,Bogotá,2026-01-15,19
E005807,2026-02-23 14:21:00,U02140,TV,Regional Report,Kids,Desktop,53,True,39,F,Bogotá,2026-02-23,14
E005808,2026-03-03 19:57:00,U04314,DITU,Regional Report,Sports,Mobile,44,True,21,Other,Bogotá,2026-03-03,19
E005809,2026-01-25 08:12:00,U00792,TV,YouTube Clip Hour,Documentary,Desktop,24,False,42,M,Barranquilla,2026-01-25,8
E005810,2026-02-20 03:50:00,U01866,TV,Morning News Live,Kids,Radio set,7,False,39,F,Bogotá,2026-02-20,3
E005811,2026-03-10 19:20:00,U01989,DITU,Prime Novela B,Novela,Smart TV,44,False,28,M,Bogotá,2026-03-10,19
E005812,2026-03-22 12:02:00,U00499,DITU,YouTube Clip Hour,Sports,Mobile,36,False,70,F,Other,2026-03-22,12
E005813,2026-02-21 03:55:00,U00446,Portal,Match Night,Novela,Radio set,1,False,55,F,Medellín,2026-02-21,3
E005814,2026-01-22 16:17:00,U04457,YouTube,Talk Show Central,Sports,Smart TV,3,True,50,M,Bogotá,2026-01-22,16
E005815,2026-03-06 03:18:00,U03873,Radio,Late Night Desk,News,Mobile,59,True,67,F,Other,2026-03-06,3
E005816,2026-01-16 07:41:00,U01825,DITU,Radio Morning Drive,Novela,Smart TV,62,False,61,F,Bogotá,2026-01-16,7
E005817,2026-01-13 12:33:00,U01331,DITU,Portal Catch-up,News,Mobile,40,False,42,F,Medellín,2026-01-13,12
E005818,2026-02-02 06:37:00,U02033,DITU,YouTube Clip Hour,Documentary,Smart TV,57,False,21,M,Cali,2026-02-02,6
E005819,2026-01-30 14:19:00,U03525,TV,Regional Report,Entertainment,Radio set,26,False,33,F,Bucaramanga,2026-01-30,14
E005820,2026-01-14 03:35:00,U01481,TV,Morning News Live,Sports,Smart TV,16,False,24,M,Bogotá,2026-01-14,3
E005821,2026-01-05 17:06:00,U00332,TV,Prime Novela B,Entertainment,Desktop,52,True,37,M,Medellín,2026-01-05,17
E005822,2026-03-27 03:41:00,U02101,YouTube,YouTube Clip Hour,Documentary,Radio set,1,False,69,M,Cali,2026-03-27,3
E005823,2026-03-02 23:02:00,U02994,DITU,Kids Club,Documentary,Mobile,46,True,66,F,Bogotá,2026-03-02,23
E005824,2026-03-06 13:41:00,U02605,TV,Prime Novela B,Sports,Mobile,18,False,60,M,Bucaramanga,2026-03-06,13
E005825,2026-01-06 23:10:00,U00862,Portal,Prime Novela B,Kids,Tablet,16,False,70,M,Medellín,2026-01-06,23
E005826,2026-03-13 15:46:00,U04217,TV,Morning News Live,News,Smart TV,44,False,44,F,Barranquilla,2026-03-13,15
E005827,2026-02-02 19:14:00,U03158,Radio,Weekend Special,Novela,Mobile,42,True,74,M,Bucaramanga,2026-02-02,19
E005828,2026-03-09 07:46:00,U03601,Portal,Morning News Live,Kids,Tablet,15,False,42,M,Cali,2026-03-09,7
E005829,2026-02-14 03:15:00,U04788,DITU,Prime Novela B,Documentary,Smart TV,29,True,16,M,Bogotá,2026-02-14,3
E005830,2026-01-22 20:29:00,U02567,TV,Portal Catch-up,Kids,Mobile,32,False,63,F,Cali,2026-01-22,20
E005831,2026-01-24 14:24:00,U02895,Radio,Regional Report,Novela,Tablet,22,False,31,M,Medellín,2026-01-24,14
E005832,2026-01-13 15:49:00,U03820,Portal,Talk Show Central,Documentary,Radio set,19,False,68,F,Cali,2026-01-13,15
E005833,2026-03-16 16:07:00,U03870,Radio,Late Night Desk,Kids,Mobile,38,False,57,M,Barranquilla,2026-03-16,16
E005834,2026-02-08 15:34:00,U04239,TV,Talk Show Central,Kids,Mobile,16,True,60,F,Bucaramanga,2026-02-08,15
E005835,2026-03-12 04:53:00,U03523,YouTube,Streaming Exclusive 02,News,Smart TV,1,True,64,M,Bogotá,2026-03-12,4
E005836,2026-03-16 14:40:00,U00291,TV,YouTube Clip Hour,Kids,Mobile,26,False,63,M,Bucaramanga,2026-03-16,14
E005837,2026-01-16 00:42:00,U01752,DITU,Late Night Desk,Entertainment,Desktop,32,False,68,F,Bogotá,2026-01-16,0
E005838,2026-01-30 17:54:00,U02962,TV,Radio Morning Drive,Novela,Mobile,28,False,40,M,Bogotá,2026-01-30,17
E005839,2026-01-12 04:09:00,U02225,YouTube,Morning News Live,Sports,Desktop,1,False,39,M,Bogotá,2026-01-12,4
E005840,2026-01-01 20:39:00,U00217,YouTube,Portal Catch-up,News,Mobile,8,False,20,M,Medellín,2026-01-01,20
E005841,2026-03-30 18:52:00,U01338,Portal,Regional Report,Kids,Mobile,27,True,33,M,Bogotá,2026-03-30,18
E005842,2026-03-01 09:43:00,U01541,TV,Radio Morning Drive,Entertainment,Smart TV,6,True,44,F,Medellín,2026-03-01,9
E005843,2026-02-10 15:36:00,U00181,Radio,Late Night Desk,Novela,Smart TV,78,False,71,Other,Bucaramanga,2026-02-10,15
E005844,2026-01-19 00:08:00,U03813,DITU,Prime Novela A,Entertainment,Smart TV,45,True,55,M,Other,2026-01-19,0
E005845,2026-02-23 04:26:00,U01890,Radio,Streaming Exclusive 01,Entertainment,Desktop,38,False,42,F,Cali,2026-02-23,4
E005846,2026-02-18 20:31:00,U03957,YouTube,Kids Club,Entertainment,Radio set,13,False,46,F,Medellín,2026-02-18,20
E005847,2026-01-21 01:24:00,U04352,TV,Portal Catch-up,Sports,Radio set,15,False,49,F,Medellín,2026-01-21,1
E005848,2026-01-02 08:08:00,U04420,Portal,Match Night,Entertainment,Desktop,32,False,22,F,Cali,2026-01-02,8
E005849,2026-02-12 05:01:00,U04542,YouTube,Morning News Live,News,Tablet,13,False,53,M,Bogotá,2026-02-12,5
E005850,2026-02-15 19:06:00,U02492,TV,Regional Report,Novela,Mobile,26,False,31,F,Other,2026-02-15,19
E005851,2026-03-13 20:12:00,U01213,TV,Weekend Special,Kids,Mobile,37,False,43,M,Other,2026-03-13,20
E005852,2026-02-05 10:11:00,U00421,Radio,Radio Morning Drive,Documentary,Tablet,49,True,70,M,Other,2026-02-05,10
E005853,2026-01-09 17:40:00,U03120,Radio,Regional Report,Entertainment,Smart TV,27,False,67,M,Bogotá,2026-01-09,17
E005854,2026-03-21 05:41:00,U00634,YouTube,Radio Morning Drive,Sports,Smart TV,12,False,38,M,Bogotá,2026-03-21,5
E005855,2026-02-07 05:24:00,U01207,TV,YouTube Clip Hour,Documentary,Mobile,32,True,46,F,Bogotá,2026-02-07,5
E005856,2026-03-06 23:07:00,U01222,DITU,Streaming Exclusive 01,Kids,Mobile,40,True,48,F,Medellín,2026-03-06,23
E005857,2026-01-04 21:13:00,U01368,TV,YouTube Clip Hour,Kids,Desktop,9,False,42,F,Bogotá,2026-01-04,21
E005858,2026-01-04 05:49:00,U01861,YouTube,Streaming Exclusive 02,Kids,Mobile,23,True,59,F,Bogotá,2026-01-04,5
E005859,2026-01-03 02:19:00,U01657,DITU,Regional Report,Documentary,Mobile,42,False,65,F,Other,2026-01-03,2
E005860,2026-03-13 01:22:00,U02633,DITU,Portal Catch-up,News,Mobile,32,True,69,F,Bogotá,2026-03-13,1
E005861,2026-01-22 16:07:00,U04787,Portal,Kids Club,Kids,Mobile,25,True,49,M,Bucaramanga,2026-01-22,16
E005862,2026-03-13 05:03:00,U03230,Radio,Weekend Special,Sports,Smart TV,31,True,65,M,Bogotá,2026-03-13,5
E005863,2026-03-27 00:53:00,U03381,TV,Talk Show Central,Documentary,Desktop,7,True,65,F,Bogotá,2026-03-27,0
E005864,2026-03-01 16:57:00,U00813,DITU,Late Night Desk,Novela,Smart TV,39,True,56,F,Cali,2026-03-01,16
E005865,2026-03-30 17:16:00,U00571,YouTube,Regional Report,News,Radio set,17,False,71,F,Bogotá,2026-03-30,17
E005866,2026-03-25 15:16:00,U00945,TV,Portal Catch-up,Novela,Mobile,22,True,23,M,Other,2026-03-25,15
E005867,2026-03-07 01:00:00,U04243,DITU,Morning News Live,News,Mobile,34,True,64,Other,Bogotá,2026-03-07,1
E005868,2026-03-14 07:01:00,U00865,TV,Kids Club,Novela,Mobile,23,False,65,M,Bogotá,2026-03-14,7
E005869,2026-02-24 07:29:00,U04920,TV,Talk Show Central,Entertainment,Smart TV,24,False,47,F,Bogotá,2026-02-24,7
E005870,2026-01-20 16:49:00,U03775,Portal,Kids Club,Novela,Mobile,20,False,41,F,Bogotá,2026-01-20,16
E005871,2026-01-10 06:08:00,U04146,DITU,Late Night Desk,Documentary,Radio set,53,False,32,F,Bogotá,2026-01-10,6
E005872,2026-02-04 08:08:00,U01511,YouTube,YouTube Clip Hour,Kids,Smart TV,18,True,35,F,Bogotá,2026-02-04,8
E005873,2026-02-12 18:20:00,U00782,TV,Talk Show Central,News,Radio set,50,False,53,M,Bogotá,2026-02-12,18
E005874,2026-02-01 11:50:00,U00834,YouTube,Portal Catch-up,Sports,Mobile,26,True,24,M,Bogotá,2026-02-01,11
E005875,2026-01-10 04:20:00,U04289,YouTube,Radio Morning Drive,Documentary,Smart TV,5,False,61,M,Barranquilla,2026-01-10,4
E005876,2026-02-15 10:36:00,U02157,Portal,Streaming Exclusive 02,Sports,Smart TV,16,False,42,F,Other,2026-02-15,10
E005877,2026-02-14 20:59:00,U02046,TV,Morning News Live,Novela,Mobile,34,False,74,F,Bogotá,2026-02-14,20
E005878,2026-03-27 20:01:00,U01238,YouTube,Weekend Special,Novela,Smart TV,1,False,23,F,Barranquilla,2026-03-27,20
E005879,2026-03-27 21:18:00,U01782,Radio,Weekend Special,Documentary,Mobile,47,True,36,Other,Medellín,2026-03-27,21
E005880,2026-02-25 09:41:00,U01847,TV,Kids Club,Sports,Desktop,15,True,39,F,Bucaramanga,2026-02-25,9
E005881,2026-03-18 12:58:00,U03748,TV,Portal Catch-up,Sports,Smart TV,25,True,74,F,Other,2026-03-18,12
E005882,2026-01-29 03:56:00,U04121,DITU,Prime Novela A,Kids,Radio set,39,False,58,M,Bucaramanga,2026-01-29,3
E005883,2026-03-29 05:46:00,U02336,Radio,Prime Novela A,News,Smart TV,5,False,47,F,Bucaramanga,2026-03-29,5
E005884,2026-03-26 17:40:00,U01670,TV,Talk Show Central,Documentary,Tablet,54,False,58,F,Medellín,2026-03-26,17
E005885,2026-01-12 06:39:00,U02259,TV,Match Night,Documentary,Mobile,19,True,16,F,Bogotá,2026-01-12,6
E005886,2026-03-05 00:35:00,U00875,Radio,Match Night,Sports,Smart TV,69,False,57,M,Medellín,2026-03-05,0
E005887,2026-02-11 04:46:00,U00343,DITU,Portal Catch-up,Sports,Smart TV,9,True,52,F,Medellín,2026-02-11,4
E005888,2026-01-24 22:44:00,U01163,TV,Prime Novela B,Kids,Smart TV,17,True,66,Other,Other,2026-01-24,22
E005889,2026-02-07 01:53:00,U00123,YouTube,Morning News Live,Entertainment,Tablet,18,True,54,F,Bogotá,2026-02-07,1
E005890,2026-03-23 14:04:00,U00172,TV,Streaming Exclusive 02,Documentary,Smart TV,22,False,21,F,Medellín,2026-03-23,14
E005891,2026-03-25 04:25:00,U01193,DITU,Streaming Exclusive 01,Sports,Mobile,53,False,26,F,Bogotá,2026-03-25,4
E005892,2026-01-31 23:29:00,U04506,TV,Streaming Exclusive 01,Sports,Smart TV,33,False,38,F,Medellín,2026-01-31,23
E005893,2026-02-11 13:29:00,U00926,YouTube,Regional Report,Kids,Smart TV,5,True,71,M,Cali,2026-02-11,13
E005894,2026-02-16 11:00:00,U03485,YouTube,Morning News Live,News,Smart TV,22,False,40,M,Barranquilla,2026-02-16,11
E005895,2026-03-08 00:25:00,U00736,TV,Radio Morning Drive,Documentary,Mobile,32,False,55,F,Bogotá,2026-03-08,0
E005896,2026-02-13 03:07:00,U02317,YouTube,Prime Novela B,Sports,Desktop,1,True,21,F,Bogotá,2026-02-13,3
E005897,2026-02-05 15:12:00,U03035,Radio,Prime Novela B,Entertainment,Smart TV,42,False,21,F,Bucaramanga,2026-02-05,15
E005898,2026-03-25 03:02:00,U02805,DITU,Kids Club,Sports,Tablet,50,False,26,M,Bogotá,2026-03-25,3
E005899,2026-02-03 13:04:00,U03999,Radio,Prime Novela B,Kids,Mobile,38,False,59,M,Medellín,2026-02-03,13
E005900,2026-01-24 21:49:00,U01271,Radio,Weekend Special,Kids,Desktop,41,False,37,F,Other,2026-01-24,21
E005901,2026-01-30 10:14:00,U03714,TV,Kids Club,Documentary,Smart TV,31,True,29,F,Cali,2026-01-30,10
E005902,2026-01-30 23:56:00,U02019,YouTube,YouTube Clip Hour,News,Mobile,1,True,58,F,Bucaramanga,2026-01-30,23
E005903,2026-02-19 23:02:00,U02227,Portal,Morning News Live,News,Tablet,16,False,67,F,Bucaramanga,2026-02-19,23
E005904,2026-03-01 09:56:00,U01600,YouTube,Morning News Live,Novela,Mobile,9,False,57,M,Other,2026-03-01,9
E005905,2026-01-13 02:10:00,U04985,Portal,Weekend Special,Kids,Mobile,25,True,27,M,Bogotá,2026-01-13,2
E005906,2026-03-21 19:05:00,U04123,TV,Match Night,Entertainment,Mobile,18,False,74,F,Bogotá,2026-03-21,19
E005907,2026-01-23 19:23:00,U02315,Radio,Streaming Exclusive 01,Sports,Smart TV,79,False,29,M,Medellín,2026-01-23,19
E005908,2026-01-11 08:08:00,U03718,TV,Portal Catch-up,Novela,Smart TV,18,False,30,F,Barranquilla,2026-01-11,8
E005909,2026-03-02 03:34:00,U04579,YouTube,Prime Novela B,Novela,Mobile,3,False,32,F,Bogotá,2026-03-02,3
E005910,2026-01-19 21:20:00,U01420,Radio,Kids Club,Sports,Mobile,65,True,44,M,Medellín,2026-01-19,21
E005911,2026-03-09 12:06:00,U01631,DITU,Prime Novela A,Novela,Smart TV,49,True,49,F,Barranquilla,2026-03-09,12
E005912,2026-03-27 07:45:00,U03812,YouTube,Match Night,Kids,Mobile,15,False,42,M,Other,2026-03-27,7
E005913,2026-03-04 07:51:00,U01420,YouTube,Portal Catch-up,Documentary,Smart TV,10,False,44,M,Medellín,2026-03-04,7
E005914,2026-03-11 22:57:00,U00470,Radio,Regional Report,News,Desktop,33,False,71,F,Bogotá,2026-03-11,22
E005915,2026-02-14 12:43:00,U02977,DITU,Morning News Live,Kids,Mobile,46,True,45,F,Bogotá,2026-02-14,12
E005916,2026-02-01 03:30:00,U01013,YouTube,Radio Morning Drive,Novela,Tablet,7,False,30,F,Other,2026-02-01,3
E005917,2026-02-25 04:35:00,U02934,TV,Streaming Exclusive 01,Kids,Desktop,46,False,41,F,Medellín,2026-02-25,4
E005918,2026-02-02 04:29:00,U00532,TV,Radio Morning Drive,Documentary,Mobile,28,True,25,F,Bogotá,2026-02-02,4
E005919,2026-03-20 20:36:00,U02393,TV,Weekend Special,Entertainment,Mobile,22,False,52,F,Medellín,2026-03-20,20
E005920,2026-02-12 06:11:00,U01192,DITU,Late Night Desk,Sports,Mobile,30,False,32,F,Cali,2026-02-12,6
E005921,2026-02-14 21:47:00,U02644,YouTube,Morning News Live,Novela,Desktop,2,True,43,F,Other,2026-02-14,21
E005922,2026-03-02 15:24:00,U01131,TV,Prime Novela A,Sports,Mobile,33,False,40,F,Bogotá,2026-03-02,15
E005923,2026-01-18 00:57:00,U01257,TV,Kids Club,News,Mobile,15,True,29,F,Bogotá,2026-01-18,0
E005924,2026-02-20 11:50:00,U04503,TV,Prime Novela B,Kids,Desktop,23,True,74,F,Cali,2026-02-20,11
E005925,2026-03-09 20:30:00,U04910,Radio,Prime Novela A,Kids,Desktop,90,True,52,M,Bogotá,2026-03-09,20
E005926,2026-03-11 20:25:00,U01637,TV,Talk Show Central,News,Mobile,3,True,25,F,Medellín,2026-03-11,20
E005927,2026-01-21 05:53:00,U03229,DITU,Streaming Exclusive 01,Sports,Tablet,36,True,59,M,Other,2026-01-21,5
E005928,2026-01-05 21:00:00,U01777,Portal,Portal Catch-up,Kids,Mobile,4,False,35,M,Medellín,2026-01-05,21
E005929,2026-01-18 11:29:00,U00851,Radio,Match Night,Entertainment,Mobile,29,False,73,M,Bogotá,2026-01-18,11
E005930,2026-03-15 17:07:00,U00499,YouTube,YouTube Clip Hour,Entertainment,Radio set,10,False,70,F,Other,2026-03-15,17
E005931,2026-01-24 21:20:00,U04453,TV,Morning News Live,News,Mobile,9,True,44,F,Bogotá,2026-01-24,21
E005932,2026-01-06 05:23:00,U00330,TV,Radio Morning Drive,News,Mobile,29,True,48,F,Barranquilla,2026-01-06,5
E005933,2026-02-23 18:04:00,U02461,TV,Weekend Special,Kids,Mobile,42,False,36,F,Bogotá,2026-02-23,18
E005934,2026-03-21 06:54:00,U01097,Portal,Late Night Desk,Sports,Tablet,21,False,65,M,Other,2026-03-21,6
E005935,2026-01-21 04:49:00,U03802,DITU,Prime Novela B,Entertainment,Mobile,53,True,50,Other,Medellín,2026-01-21,4
E005936,2026-01-04 21:25:00,U00673,DITU,Regional Report,Documentary,Mobile,67,False,53,M,Barranquilla,2026-01-04,21
E005937,2026-01-13 14:39:00,U02885,TV,Streaming Exclusive 02,Novela,Smart TV,32,False,36,M,Bogotá,2026-01-13,14
E005938,2026-01-12 12:07:00,U01724,DITU,Talk Show Central,Kids,Mobile,1,False,59,M,Bogotá,2026-01-12,12
E005939,2026-01-19 09:46:00,U02605,DITU,Morning News Live,Entertainment,Mobile,41,False,60,M,Bucaramanga,2026-01-19,9
E005940,2026-01-17 05:11:00,U00931,DITU,Late Night Desk,Kids,Mobile,1,True,47,F,Cali,2026-01-17,5
E005941,2026-02-27 07:56:00,U00585,TV,YouTube Clip Hour,Kids,Desktop,16,False,39,F,Bucaramanga,2026-02-27,7
E005942,2026-01-21 01:47:00,U00891,DITU,Streaming Exclusive 02,Sports,Smart TV,11,True,21,M,Bogotá,2026-01-21,1
E005943,2026-02-19 08:21:00,U02883,TV,Regional Report,Entertainment,Tablet,28,True,49,F,Bucaramanga,2026-02-19,8
E005944,2026-02-06 03:48:00,U03238,YouTube,Morning News Live,Entertainment,Smart TV,4,False,74,F,Barranquilla,2026-02-06,3
E005945,2026-02-28 21:24:00,U04523,YouTube,Match Night,Novela,Smart TV,14,True,47,F,Bogotá,2026-02-28,21
E005946,2026-02-28 23:50:00,U04711,YouTube,Portal Catch-up,News,Mobile,18,False,32,M,Medellín,2026-02-28,23
E005947,2026-02-23 08:40:00,U03763,TV,Portal Catch-up,Kids,Mobile,13,False,49,M,Bogotá,2026-02-23,8
E005948,2026-03-22 08:01:00,U00063,YouTube,Regional Report,Sports,Mobile,14,False,37,F,Barranquilla,2026-03-22,8
E005949,2026-01-18 15:55:00,U03518,DITU,Radio Morning Drive,Documentary,Radio set,1,False,69,F,Bucaramanga,2026-01-18,15
E005950,2026-02-17 04:55:00,U03528,DITU,Talk Show Central,Documentary,Smart TV,11,False,21,M,Bogotá,2026-02-17,4
E005951,2026-02-05 11:37:00,U03531,TV,Portal Catch-up,Novela,Mobile,40,False,38,F,Medellín,2026-02-05,11
E005952,2026-02-17 22:10:00,U03296,Radio,Talk Show Central,Entertainment,Mobile,22,True,62,M,Cali,2026-02-17,22
E005953,2026-01-13 14:20:00,U03438,DITU,Morning News Live,News,Smart TV,28,False,54,M,Medellín,2026-01-13,14
E005954,2026-01-29 17:41:00,U02926,DITU,Radio Morning Drive,News,Mobile,23,False,26,F,Cali,2026-01-29,17
E005955,2026-03-26 16:36:00,U03098,TV,Late Night Desk,Sports,Radio set,4,True,34,F,Medellín,2026-03-26,16
E005956,2026-03-14 01:28:00,U03462,YouTube,Talk Show Central,Kids,Smart TV,3,False,71,F,Bogotá,2026-03-14,1
E005957,2026-02-08 08:16:00,U00218,DITU,Late Night Desk,Kids,Smart TV,37,False,21,M,Other,2026-02-08,8
E005958,2026-01-10 22:39:00,U02544,YouTube,Late Night Desk,Documentary,Smart TV,8,False,38,M,Medellín,2026-01-10,22
E005959,2026-02-28 08:44:00,U00639,TV,Portal Catch-up,Entertainment,Mobile,37,True,62,M,Bucaramanga,2026-02-28,8
E005960,2026-01-28 02:22:00,U04635,DITU,Kids Club,Kids,Mobile,26,False,21,M,Bogotá,2026-01-28,2
E005961,2026-01-30 15:38:00,U04949,YouTube,YouTube Clip Hour,Novela,Desktop,11,True,31,M,Medellín,2026-01-30,15
E005962,2026-01-09 17:28:00,U00792,DITU,Late Night Desk,Entertainment,Tablet,28,True,42,M,Barranquilla,2026-01-09,17
E005963,2026-01-27 00:26:00,U04458,TV,YouTube Clip Hour,Kids,Mobile,36,True,18,F,Cali,2026-01-27,0
E005964,2026-01-20 06:37:00,U02368,Portal,Kids Club,Entertainment,Mobile,3,False,26,M,Bogotá,2026-01-20,6
E005965,2026-01-04 01:25:00,U03362,Radio,Morning News Live,Sports,Smart TV,49,False,59,M,Bogotá,2026-01-04,1
E005966,2026-02-22 19:03:00,U03266,DITU,Weekend Special,Kids,Smart TV,45,False,53,F,Medellín,2026-02-22,19
E005967,2026-03-29 06:05:00,U00589,YouTube,Talk Show Central,Documentary,Desktop,5,False,65,F,Cali,2026-03-29,6
E005968,2026-01-12 08:04:00,U04544,DITU,Prime Novela A,Documentary,Mobile,36,True,52,F,Bogotá,2026-01-12,8
E005969,2026-01-05 17:17:00,U03204,YouTube,Late Night Desk,Documentary,Smart TV,15,False,24,M,Barranquilla,2026-01-05,17
E005970,2026-01-10 01:20:00,U02438,YouTube,Morning News Live,Novela,Mobile,6,False,55,F,Barranquilla,2026-01-10,1
E005971,2026-02-19 03:07:00,U03075,YouTube,Late Night Desk,Novela,Mobile,6,False,50,M,Bogotá,2026-02-19,3
E005972,2026-03-16 07:58:00,U04885,DITU,YouTube Clip Hour,Novela,Desktop,15,True,16,M,Bogotá,2026-03-16,7
E005973,2026-01-28 20:48:00,U03237,TV,Streaming Exclusive 01,Documentary,Mobile,49,False,37,F,Cali,2026-01-28,20
E005974,2026-01-11 15:31:00,U03283,YouTube,YouTube Clip Hour,Kids,Mobile,8,False,73,F,Medellín,2026-01-11,15
